time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2024-05-24 04:00:00,1.081,1.08139,1.08055,1.08093,9407,0,0,EURUSD,H4
2024-05-24 08:00:00,1.08092,1.08283,1.08076,1.08247,14083,0,0,EURUSD,H4
2024-05-24 12:00:00,1.08247,1.08539,1.08236,1.08511,16488,0,0,EURUSD,H4
2024-05-24 16:00:00,1.08511,1.08578,1.0842,1.08471,19744,0,0,EURUSD,H4
2024-05-24 20:00:00,1.08469,1.08534,1.08458,1.0846,8677,0,0,EURUSD,H4
2024-05-27 00:00:00,1.08409,1.08514,1.08402,1.08486,4234,0,0,EURUSD,H4
2024-05-27 04:00:00,1.08485,1.08521,1.08472,1.08485,6720,0,0,EURUSD,H4
2024-05-27 08:00:00,1.08485,1.08535,1.08441,1.08494,9554,0,0,EURUSD,H4
2024-05-27 12:00:00,1.08494,1.08673,1.08407,1.08491,13755,0,0,EURUSD,H4
2024-05-27 16:00:00,1.0849199999999999,1.08619,1.08444,1.08598,10438,0,0,EURUSD,H4
2024-05-27 20:00:00,1.08598,1.08607,1.08562,1.08566,2708,0,0,EURUSD,H4
2024-05-28 00:00:00,1.08572,1.08684,1.08487,1.08649,7860,0,0,EURUSD,H4
2024-05-28 04:00:00,1.08649,1.08801,1.08642,1.0876,10654,0,0,EURUSD,H4
2024-05-28 08:00:00,1.08762,1.08801,1.0867,1.08701,13981,0,0,EURUSD,H4
2024-05-28 12:00:00,1.08702,1.0889,1.08672,1.08765,14124,0,0,EURUSD,H4
2024-05-28 16:00:00,1.08764,1.08802,1.08579,1.08748,19889,0,0,EURUSD,H4
2024-05-28 20:00:00,1.08748,1.08758,1.0855,1.08565,13238,0,0,EURUSD,H4
2024-05-29 00:00:00,1.08579,1.08595,1.08477,1.08512,7044,0,0,EURUSD,H4
2024-05-29 04:00:00,1.08512,1.08571,1.08439,1.08476,9883,0,0,EURUSD,H4
2024-05-29 08:00:00,1.08477,1.08588,1.08292,1.08372,17271,0,0,EURUSD,H4
2024-05-29 12:00:00,1.08371,1.08586,1.08354,1.08462,18771,0,0,EURUSD,H4
2024-05-29 16:00:00,1.08462,1.0847,1.08073,1.08156,23274,0,0,EURUSD,H4
2024-05-29 20:00:00,1.08155,1.0816,1.08,1.08006,13205,0,0,EURUSD,H4
2024-05-30 00:00:00,1.08014,1.08041,1.07953,1.07964,10486,0,0,EURUSD,H4
2024-05-30 04:00:00,1.07964,1.08045,1.07919,1.07959,13627,0,0,EURUSD,H4
2024-05-30 08:00:00,1.07959,1.08186,1.0788,1.08149,18132,0,0,EURUSD,H4
2024-05-30 12:00:00,1.08149,1.08327,1.08083,1.08291,18235,0,0,EURUSD,H4
2024-05-30 16:00:00,1.08292,1.08451,1.08253,1.08401,22312,0,0,EURUSD,H4
2024-05-30 20:00:00,1.084,1.08433,1.08269,1.0832,11069,0,0,EURUSD,H4
2024-05-31 00:00:00,1.08262,1.08341,1.08245,1.08321,7111,0,0,EURUSD,H4
2024-05-31 04:00:00,1.08321,1.08336,1.08111,1.08183,12017,0,0,EURUSD,H4
2024-05-31 08:00:00,1.08183,1.0838700000000001,1.08145,1.08342,16725,0,0,EURUSD,H4
2024-05-31 12:00:00,1.08342,1.08824,1.08341,1.08803,21516,0,0,EURUSD,H4
2024-05-31 16:00:00,1.088,1.08807,1.08397,1.08474,27349,0,0,EURUSD,H4
2024-05-31 20:00:00,1.08474,1.08528,1.08405,1.08494,12608,0,0,EURUSD,H4
2024-06-03 00:00:00,1.08434,1.08575,1.08415,1.08564,6510,0,0,EURUSD,H4
2024-06-03 04:00:00,1.08564,1.08588,1.08493,1.08519,10343,0,0,EURUSD,H4
2024-06-03 08:00:00,1.08519,1.08588,1.08334,1.08401,17730,0,0,EURUSD,H4
2024-06-03 12:00:00,1.08401,1.08499,1.08278,1.08443,19811,0,0,EURUSD,H4
2024-06-03 16:00:00,1.08443,1.08906,1.08443,1.08852,27668,0,0,EURUSD,H4
2024-06-03 20:00:00,1.08852,1.09044,1.08813,1.09039,13880,0,0,EURUSD,H4
2024-06-04 00:00:00,1.09005,1.0916,1.08986,1.0913,6571,0,0,EURUSD,H4
2024-06-04 04:00:00,1.09129,1.09138,1.09052,1.09093,8121,0,0,EURUSD,H4
2024-06-04 08:00:00,1.09093,1.09109,1.0874,1.08808,19693,0,0,EURUSD,H4
2024-06-04 12:00:00,1.08808,1.0882,1.08589,1.08646,22467,0,0,EURUSD,H4
