time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2020-06-18,1.12438,1.12614,1.11855,1.12046,147978,0,0,EURUSD,D1
2020-06-19,1.12054,1.12544,1.11682,1.11766,149101,0,0,EURUSD,D1
2020-06-22,1.11822,1.12699,1.11687,1.12613,125838,0,0,EURUSD,D1
2020-06-23,1.12577,1.13486,1.12332,1.13087,181194,0,0,EURUSD,D1
2020-06-24,1.13071,1.13259,1.12484,1.125,156451,0,0,EURUSD,D1
2020-06-25,1.12502,1.12598,1.11904,1.1218,160078,0,0,EURUSD,D1
2020-06-26,1.12171,1.12394,1.11953,1.12179,106744,0,0,EURUSD,D1
2020-06-29,1.12147,1.12879,1.12109,1.12425,116241,0,0,EURUSD,D1
2020-06-30,1.12413,1.12619,1.1191,1.12335,142324,0,0,EURUSD,D1
2020-07-01,1.12338,1.12752,1.1185,1.12511,126043,0,0,EURUSD,D1
2020-07-02,1.12507,1.1302699999999999,1.12234,1.12396,126515,0,0,EURUSD,D1
2020-07-03,1.12391,1.12514,1.12193,1.12452,106137,0,0,EURUSD,D1
2020-07-06,1.12431,1.13456,1.1242,1.13087,111763,0,0,EURUSD,D1
2020-07-07,1.1309,1.13326,1.12589,1.12742,115813,0,0,EURUSD,D1
2020-07-08,1.12728,1.13519,1.12619,1.13297,109913,0,0,EURUSD,D1
2020-07-09,1.1329500000000001,1.13707,1.12802,1.12847,129846,0,0,EURUSD,D1
2020-07-10,1.1280999999999999,1.13248,1.1255,1.12967,109635,0,0,EURUSD,D1
2020-07-13,1.13041,1.1374900000000001,1.13009,1.13427,115477,0,0,EURUSD,D1
2020-07-14,1.13436,1.1408800000000001,1.13251,1.13998,135684,0,0,EURUSD,D1
2020-07-15,1.13989,1.14521,1.13893,1.14114,123979,0,0,EURUSD,D1
2020-07-16,1.14109,1.14419,1.13704,1.13821,131509,0,0,EURUSD,D1
2020-07-17,1.13833,1.14438,1.1374900000000001,1.14259,81886,0,0,EURUSD,D1
2020-07-20,1.14058,1.14677,1.14023,1.14474,126617,0,0,EURUSD,D1
2020-07-21,1.14467,1.15398,1.14231,1.15285,148193,0,0,EURUSD,D1
2020-07-22,1.15263,1.16016,1.1507100000000001,1.15701,205371,0,0,EURUSD,D1
2020-07-23,1.15694,1.16268,1.1540300000000001,1.15971,196163,0,0,EURUSD,D1
2020-07-24,1.15958,1.16581,1.1581299999999999,1.16551,162896,0,0,EURUSD,D1
2020-07-27,1.16432,1.17814,1.16403,1.17512,178788,0,0,EURUSD,D1
2020-07-28,1.17508,1.17736,1.16986,1.17167,171563,0,0,EURUSD,D1
2020-07-29,1.17149,1.18064,1.17096,1.17901,175363,0,0,EURUSD,D1
2020-07-30,1.17914,1.18484,1.17309,1.18468,145282,0,0,EURUSD,D1
2020-07-31,1.18453,1.19088,1.17614,1.17719,173784,1,0,EURUSD,D1
2020-08-03,1.17708,1.17967,1.16959,1.17627,134135,1,0,EURUSD,D1
2020-08-04,1.17617,1.18063,1.1721300000000001,1.18027,130683,1,0,EURUSD,D1
2020-08-05,1.18025,1.1905000000000001,1.1792,1.18641,122879,1,0,EURUSD,D1
2020-08-06,1.18627,1.19162,1.18179,1.18768,156013,1,0,EURUSD,D1
2020-08-07,1.18762,1.18831,1.17553,1.17855,151472,1,0,EURUSD,D1
2020-08-10,1.17869,1.18007,1.1736,1.17365,98435,0,0,EURUSD,D1
2020-08-11,1.17365,1.1808,1.1722,1.17394,145167,0,0,EURUSD,D1
2020-08-12,1.17398,1.18171,1.17111,1.17853,142254,0,0,EURUSD,D1
2020-08-13,1.17839,1.18642,1.17776,1.18145,120374,0,0,EURUSD,D1
2020-08-14,1.18125,1.18504,1.17817,1.18414,114725,0,0,EURUSD,D1
2020-08-17,1.18384,1.1881,1.18281,1.18701,98639,0,0,EURUSD,D1
2020-08-18,1.18666,1.19657,1.18611,1.19313,128061,0,0,EURUSD,D1
2020-08-19,1.1931,1.19527,1.18303,1.18392,130465,0,0,EURUSD,D1
2020-08-20,1.18364,1.18687,1.18021,1.18612,134149,0,0,EURUSD,D1
2020-08-21,1.1859,1.18829,1.17542,1.17964,114001,0,0,EURUSD,D1
2020-08-24,1.17899,1.18496,1.17842,1.17872,90693,0,0,EURUSD,D1
2020-08-25,1.17873,1.18437,1.17842,1.18337,120449,0,0,EURUSD,D1
2020-08-26,1.18341,1.18393,1.17723,1.18302,105744,0,0,EURUSD,D1
